"#"	"Reference X"	"Reference Y"	"Reference Z"	"Reference R11"	"Reference R12"	"Reference R13"	"Reference R21"	"Reference R22"	"Reference R23"	"Reference R31"	"Reference R32"	"Reference R33"	"TR_1 X"	"TR_1 Y"	"TR_1 Z"	"TR_1 R11"	"TR_1 R12"	"TR_1 R13"	"TR_1 R21"	"TR_1 R22"	"TR_1 R23"	"TR_1 R31"	"TR_1 R32"	"TR_1 R33"	"TR_2 X"	"TR_2 Y"	"TR_2 Z"	"TR_2 R11"	"TR_2 R12"	"TR_2 R13"	"TR_2 R21"	"TR_2 R22"	"TR_2 R23"	"TR_2 R31"	"TR_2 R32"	"TR_2 R33"	"TR_3 X"	"TR_3 Y"	"TR_3 Z"	"TR_3 R11"	"TR_3 R12"	"TR_3 R13"	"TR_3 R21"	"TR_3 R22"	"TR_3 R23"	"TR_3 R31"	"TR_3 R32"	"TR_3 R33"	"TR_4 X"	"TR_4 Y"	"TR_4 Z"	"TR_4 R11"	"TR_4 R12"	"TR_4 R13"	"TR_4 R21"	"TR_4 R22"	"TR_4 R23"	"TR_4 R31"	"TR_4 R32"	"TR_4 R33"	"TR_5 X"	"TR_5 Y"	"TR_5 Z"	"TR_5 R11"	"TR_5 R12"	"TR_5 R13"	"TR_5 R21"	"TR_5 R22"	"TR_5 R23"	"TR_5 R31"	"TR_5 R32"	"TR_5 R33"	"TR_7 X"	"TR_7 Y"	"TR_7 Z"	"TR_7 R11"	"TR_7 R12"	"TR_7 R13"	"TR_7 R21"	"TR_7 R22"	"TR_7 R23"	"TR_7 R31"	"TR_7 R32"	"TR_7 R33"	"TR_8 X"	"TR_8 Y"	"TR_8 Z"	"TR_8 R11"	"TR_8 R12"	"TR_8 R13"	"TR_8 R21"	"TR_8 R22"	"TR_8 R23"	"TR_8 R31"	"TR_8 R32"	"TR_8 R33"	"TR_6 X"	"TR_6 Y"	"TR_6 Z"	"TR_6 R11"	"TR_6 R12"	"TR_6 R13"	"TR_6 R21"	"TR_6 R22"	"TR_6 R23"	"TR_6 R31"	"TR_6 R32"	"TR_6 R33"	
1	-191.9760	-046.5099	908.8515	-0.00440	0.99950	-0.03128	-0.99996	-0.00462	-0.00708	-0.00722	0.03125	0.99949	-138.7993	-053.4470	910.6406	0.99297	-0.11739	0.01531	0.11678	0.99251	0.03595	-0.01942	-0.03391	0.99924	-088.4050	-046.0772	912.5056	0.98727	-0.15791	-0.01922	0.15823	0.98726	0.01680	0.01632	-0.01962	0.99967	-039.0674	-036.8033	914.6452	0.98310	-0.18134	-0.02520	0.18044	0.98299	-0.03418	0.03097	0.02905	0.99910	011.5520	-026.3576	916.7803	0.97758	-0.20841	-0.03016	0.20759	0.97781	-0.02821	0.03538	0.02132	0.99915	060.1521	-017.4960	919.2095	0.97847	-0.19890	-0.05507	0.20121	0.97872	0.04017	0.04591	-0.05039	0.99767	158.6763	002.1964	922.5075	0.98378	-0.17881	-0.01430	0.17769	0.98235	-0.05849	0.02450	0.05500	0.99819	208.2640	009.5077	924.3642	0.98705	-0.16039	-0.00168	0.16009	0.98576	-0.05142	0.00990	0.05048	0.99868	0 	 0	0	0 	 0	0	0 	 0	0	0 	 0	0	
2	-191.9760	-046.5087	908.8364	-0.00424	0.99931	-0.03691	-0.99996	-0.00455	-0.00829	-0.00845	0.03687	0.99928	-138.8003	-053.4470	910.6406	0.99298	-0.11738	0.01445	0.11680	0.99251	0.03585	-0.01855	-0.03391	0.99925	-088.4045	-046.0768	912.5023	0.98724	-0.15801	-0.01974	0.15834	0.98724	0.01695	0.01681	-0.01986	0.99966	-039.0684	-036.8039	914.6455	0.98299	-0.18188	-0.02539	0.18065	0.98254	-0.04452	0.03305	0.03917	0.99869	011.5509	-026.3581	916.7831	0.97739	-0.20817	-0.03696	0.20760	0.97804	-0.01865	0.04003	0.01055	0.99914	060.1508	-017.4944	919.1909	0.97846	-0.19921	-0.05416	0.20112	0.97903	0.03254	0.04654	-0.04273	0.99800	158.6775	002.1957	922.5142	0.98376	-0.17914	-0.01154	0.17822	0.98235	-0.05684	0.02151	0.05386	0.99832	208.2645	009.5075	924.3783	0.98700	-0.16069	-0.00169	0.16060	0.98672	-0.02442	0.00560	0.02383	0.99970	110.8283	-007.0952	921.2582	0.98021	-0.18867	-0.05999	0.18877	0.98201	-0.00409	0.05969	-0.00731	0.99819	
3	-191.9770	-046.5068	908.8354	-0.00431	0.99935	-0.03568	-0.99996	-0.00457	-0.00730	-0.00745	0.03565	0.99934	-138.8014	-053.4475	910.6608	0.99315	-0.11668	0.00666	0.11636	0.99252	0.03682	-0.01091	-0.03579	0.99930	-088.4027	-046.0785	912.4957	0.98733	-0.15771	-0.01770	0.15787	0.98743	0.00807	0.01621	-0.01077	0.99981	-039.0673	-036.8046	914.6577	0.98316	-0.18139	-0.02201	0.18061	0.98299	-0.03344	0.02770	0.02890	0.99920	011.5509	-026.3584	916.7831	0.97740	-0.20815	-0.03696	0.20758	0.97804	-0.01865	0.04003	0.01055	0.99914	060.1508	-017.4944	919.1909	0.97846	-0.19921	-0.05416	0.20112	0.97903	0.03254	0.04654	-0.04273	0.99800	158.6770	002.1987	922.5016	0.98371	-0.17915	-0.01466	0.17809	0.98244	-0.05556	0.02436	0.05205	0.99835	208.2669	009.5075	924.3770	0.98700	-0.16069	-0.00187	0.16060	0.98672	-0.02442	0.00577	0.02381	0.99970	110.8282	-007.0952	921.2582	0.98021	-0.18867	-0.05999	0.18877	0.98201	-0.00409	0.05969	-0.00731	0.99819	
4	-191.9789	-046.5071	908.8586	-0.00408	0.99939	-0.03458	-0.99996	-0.00436	-0.00799	-0.00814	0.03455	0.99937	-138.8011	-053.4474	910.6608	0.99315	-0.11668	0.00666	0.11636	0.99252	0.03682	-0.01091	-0.03579	0.99930	-088.4028	-046.0782	912.5117	0.98730	-0.15775	-0.01909	0.15793	0.98742	0.00824	0.01755	-0.01115	0.99978	-039.0668	-036.8057	914.6457	0.98307	-0.18152	-0.02508	0.18035	0.98266	-0.04302	0.03245	0.03776	0.99876	011.5505	-026.3581	916.7837	0.97732	-0.20800	-0.03969	0.20759	0.97811	-0.01426	0.04178	0.00570	0.99911	060.1508	-017.4938	919.1958	0.97840	-0.19880	-0.05661	0.20086	0.97905	0.03338	0.04879	-0.04403	0.99784	158.6760	002.1981	922.5057	0.98376	-0.17913	-0.01131	0.17817	0.98221	-0.05935	0.02174	0.05637	0.99817	208.2683	009.5092	924.3779	0.98698	-0.16080	-0.00280	0.16058	0.98631	-0.03739	0.00877	0.03645	0.99930	110.8282	-007.0952	921.2582	0.98021	-0.18867	-0.05999	0.18877	0.98201	-0.00409	0.05969	-0.00731	0.99819	
5	-191.9788	-046.5071	908.8374	-0.00393	0.99941	-0.03412	-0.99995	-0.00423	-0.00869	-0.00883	0.03409	0.99938	-138.8017	-053.4481	910.6746	0.99314	-0.11687	0.00325	0.11671	0.99265	0.03215	-0.00699	-0.03155	0.99948	-088.4024	-046.0795	912.5011	0.98721	-0.15782	-0.02266	0.15812	0.98735	0.01204	0.02048	-0.01547	0.99967	-039.0660	-036.8063	914.6467	0.98330	-0.18110	-0.01785	0.18075	0.98333	-0.01959	0.02110	0.01604	0.99965	011.5503	-026.3586	916.7671	0.97734	-0.20817	-0.03843	0.20751	0.97802	-0.02036	0.04183	0.01192	0.99905	060.1509	-017.4942	919.2161	0.97838	-0.19843	-0.05827	0.20074	0.97895	0.03684	0.04974	-0.04774	0.99762	158.6800	002.1971	922.5193	0.98373	-0.17907	-0.01414	0.17810	0.98259	-0.05293	0.02337	0.04956	0.99850	208.2718	009.5078	924.3802	0.98699	-0.16079	-0.00241	0.16069	0.98675	-0.02220	0.00594	0.02152	0.99975	110.8282	-007.0952	921.2582	0.98021	-0.18867	-0.05999	0.18877	0.98201	-0.00409	0.05969	-0.00731	0.99819	
6	-191.9793	-046.5085	908.8340	-0.00372	0.99918	-0.04036	-0.99994	-0.00414	-0.01032	-0.01048	0.04032	0.99913	-138.8005	-053.4484	910.6457	0.99310	-0.11698	0.00790	0.11664	0.99256	0.03500	-0.01193	-0.03383	0.99936	-088.4014	-046.0813	912.5306	0.98717	-0.15784	-0.02416	0.15824	0.98727	0.01598	0.02133	-0.01960	0.99958	-039.0199	-036.7684	913.8959	0.98305	-0.18327	0.00417	0.18197	0.97288	-0.14279	0.02211	0.14113	0.98974	011.5497	-026.3586	916.7671	0.97734	-0.20816	-0.03847	0.20751	0.97802	-0.02019	0.04183	0.01175	0.99906	060.1509	-017.4942	919.2161	0.97838	-0.19844	-0.05827	0.20075	0.97895	0.03684	0.04974	-0.04774	0.99762	158.6757	002.1986	922.4893	0.98366	-0.17929	-0.01614	0.17802	0.98216	-0.06053	0.02670	0.05666	0.99804	208.2776	009.5080	924.3988	0.98678	-0.16201	-0.00473	0.16124	0.98422	-0.07292	0.01647	0.07119	0.99733	110.8282	-007.0952	921.2582	0.98021	-0.18867	-0.05999	0.18876	0.98201	-0.00409	0.05969	-0.00731	0.99819	
7	-191.9799	-046.5083	908.8423	-0.00314	0.99935	-0.03585	-0.99987	-0.00371	-0.01558	-0.01570	0.03580	0.99924	-138.7988	-053.4492	910.6264	0.99308	-0.11724	0.00684	0.11699	0.99269	0.02967	-0.01027	-0.02866	0.99954	-088.4037	-046.0828	912.5356	0.98719	-0.15876	-0.01581	0.15919	0.98675	0.03122	0.01064	-0.03334	0.99939	-039.0634	-036.8048	914.5962	0.98328	-0.18143	-0.01572	0.18087	0.98300	-0.03168	0.02120	0.02831	0.99937	011.5484	-026.3602	916.7701	0.97728	-0.20887	-0.03588	0.20743	0.97743	-0.04010	0.04344	0.03175	0.99855	060.1518	-017.4936	919.2104	0.97864	-0.19876	-0.05255	0.20078	0.97896	0.03648	0.04419	-0.04625	0.99795	158.6771	002.1977	922.4986	0.98381	-0.17849	-0.01621	0.17722	0.98231	-0.06044	0.02671	0.05659	0.99804	208.2826	009.5092	924.4145	0.98692	-0.16118	-0.00353	0.16054	0.98455	-0.06995	0.01476	0.06847	0.99754	110.8282	-007.0952	921.2582	0.98021	-0.18867	-0.05999	0.18876	0.98201	-0.00409	0.05969	-0.00731	0.99819	
8	-191.9802	-046.5090	908.8545	-0.00327	0.99953	-0.03052	-0.99994	-0.00359	-0.01052	-0.01063	0.03048	0.99948	-138.7984	-053.4497	910.6169	0.99302	-0.11737	0.01138	0.11692	0.99255	0.03422	-0.01531	-0.03265	0.99935	-088.4039	-046.0837	912.5264	0.98722	-0.15711	-0.02659	0.15782	0.98710	0.02690	0.02202	-0.03075	0.99928	-039.0622	-036.8040	914.6366	0.98335	-0.18074	-0.01870	0.18040	0.98342	-0.01860	0.02175	0.01492	0.99965	011.5467	-026.3612	916.7430	0.97709	-0.20920	-0.03907	0.20798	0.97758	-0.03299	0.04510	0.02411	0.99869	060.1518	-017.4941	919.2104	0.97864	-0.19875	-0.05262	0.20079	0.97894	0.03683	0.04419	-0.04661	0.99794	158.6754	002.1977	922.4869	0.98380	-0.17854	-0.01619	0.17727	0.98230	-0.06051	0.02671	0.05666	0.99804	208.2846	009.5095	924.4335	0.98686	-0.16142	-0.00783	0.16093	0.98599	-0.04382	0.01479	0.04198	0.99901	110.8266	-007.0956	921.2505	0.98025	-0.18841	-0.06018	0.18906	0.98195	0.00527	0.05810	-0.01654	0.99817	
9	-191.9761	-046.5096	908.8238	-0.00355	0.99932	-0.03660	-0.99995	-0.00389	-0.00916	-0.00929	0.03656	0.99929	-138.7991	-053.4506	910.6269	0.99322	-0.11624	0.00001	0.11618	0.99267	0.03341	-0.00390	-0.03318	0.99944	-088.4039	-046.0837	912.5264	0.98724	-0.15702	-0.02659	0.15776	0.98708	0.02815	0.02183	-0.03199	0.99925	-039.0638	-036.8042	914.6529	0.98327	-0.18139	-0.01675	0.18094	0.98316	-0.02549	0.02109	0.02204	0.99953	011.5455	-026.3594	916.7399	0.97699	-0.20983	-0.03826	0.20879	0.97752	-0.02934	0.04355	0.02068	0.99884	060.1518	-017.4938	919.2029	0.97872	-0.19894	-0.05025	0.20083	0.97897	0.03597	0.04204	-0.04529	0.99809	158.6726	002.1956	922.4755	0.98369	-0.17899	-0.01785	0.17756	0.98211	-0.06273	0.02876	0.05854	0.99787	208.2855	009.5114	924.4143	0.98686	-0.16149	-0.00589	0.16065	0.98434	-0.07253	0.01751	0.07063	0.99735	110.8262	-007.0961	921.2483	0.98038	-0.18852	-0.05765	0.18878	0.98202	-0.00099	0.05680	-0.00991	0.99834	
10	-191.9753	-046.5111	908.8237	-0.00360	0.99922	-0.03924	-0.99996	-0.00391	-0.00779	-0.00794	0.03921	0.99920	-138.7998	-053.4509	910.6148	0.99317	-0.11637	0.00829	0.11603	0.99267	0.03384	-0.01217	-0.03265	0.99939	-088.4047	-046.0827	912.5275	0.98733	-0.15698	-0.02321	0.15759	0.98714	0.02701	0.01867	-0.03032	0.99937	-039.0647	-036.8034	914.6510	0.98318	-0.18102	-0.02422	0.18036	0.98323	-0.02692	0.02869	0.02210	0.99934	011.5447	-026.3591	916.7356	0.97732	-0.20893	-0.03458	0.20788	0.97764	-0.03172	0.04043	0.02381	0.99890	060.1513	-017.4934	919.2080	0.97880	-0.19910	-0.04804	0.20088	0.97897	0.03544	0.03997	-0.04434	0.99822	158.6736	002.1956	922.4755	0.98371	-0.17891	-0.01768	0.17749	0.98211	-0.06285	0.02861	0.05869	0.99787	208.2855	009.5111	924.4260	0.98684	-0.16156	-0.00589	0.16072	0.98434	-0.07244	0.01750	0.07054	0.99736	110.8262	-007.0961	921.2483	0.98034	-0.18873	-0.05763	0.18899	0.98198	-0.00100	0.05678	-0.00991	0.99834	
